UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview 
5005,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5005,3] (= 4) > 3.996037006378174)-->node 2: (X[5005,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
5006,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5006,3] (= 5) > 3.996037006378174)-->node 2: (X[5006,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5006,1] (= 3) <= 3.000603675842285)-->node 9: (X[5006,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
5007,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5007,3] (= 4) > 3.996037006378174)-->node 2: (X[5007,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5008,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5008,3] (= 5) > 3.996037006378174)-->node 2: (X[5008,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5009,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5009,3] (= 3) <= 3.996037006378174)-->node 1: (X[5009,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5010,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5010,3] (= 4) > 3.996037006378174)-->node 2: (X[5010,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5011,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5011,3] (= 5) > 3.996037006378174)-->node 2: (X[5011,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5012,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5012,3] (= 5) > 3.996037006378174)-->node 2: (X[5012,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
5013,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5013,3] (= 4) > 3.996037006378174)-->node 2: (X[5013,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5013,1] (= 3) <= 3.000603675842285)-->node 9: (X[5013,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
5014,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5014,3] (= 4) > 3.996037006378174)-->node 2: (X[5014,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
5015,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[5015,3] (= 3) <= 3.996037006378174)-->node 1: (X[5015,8] (= 1) > 0.9974051713943481)-->node 4: (X[5015,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
5016,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[5016,3] (= 3) <= 3.996037006378174)-->node 1: (X[5016,8] (= 1) > 0.9974051713943481)-->node 4: (X[5016,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
5017,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5017,3] (= 5) > 3.996037006378174)-->node 2: (X[5017,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5018,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5018,3] (= 3) <= 3.996037006378174)-->node 1: (X[5018,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5019,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5019,3] (= 5) > 3.996037006378174)-->node 2: (X[5019,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
5020,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5020,3] (= 3) <= 3.996037006378174)-->node 1: (X[5020,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5021,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5021,3] (= 3) <= 3.996037006378174)-->node 1: (X[5021,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5022,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[5022,3] (= 5) > 3.996037006378174)-->node 2: (X[5022,1] (= 2) <= 3.9844515323638916)-->node 7: (X[5022,1] (= 2) <= 3.000603675842285)-->node 9: (X[5022,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
5023,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5023,3] (= 4) > 3.996037006378174)-->node 2: (X[5023,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5024,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5024,3] (= 4) > 3.996037006378174)-->node 2: (X[5024,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5025,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5025,3] (= 3) <= 3.996037006378174)-->node 1: (X[5025,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5026,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5026,3] (= 5) > 3.996037006378174)-->node 2: (X[5026,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
5027,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5027,3] (= 5) > 3.996037006378174)-->node 2: (X[5027,1] (= 2) <= 3.9844515323638916)-->node 7: (X[5027,1] (= 2) <= 3.000603675842285)-->node 9: (X[5027,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
5028,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5028,3] (= 5) > 3.996037006378174)-->node 2: (X[5028,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5028,1] (= 3) <= 3.000603675842285)-->node 9: (X[5028,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Technology,Higher studies
5029,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[5029,3] (= 5) > 3.996037006378174)-->node 2: (X[5029,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5029,1] (= 3) <= 3.000603675842285)-->node 9: (X[5029,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
5030,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[5030,3] (= 2) <= 3.996037006378174)-->node 1: (X[5030,8] (= 1) > 0.9974051713943481)-->node 4: (X[5030,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
5031,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5031,3] (= 4) > 3.996037006378174)-->node 2: (X[5031,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
5032,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5032,3] (= 5) > 3.996037006378174)-->node 2: (X[5032,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
5033,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[5033,3] (= 3) <= 3.996037006378174)-->node 1: (X[5033,8] (= 1) > 0.9974051713943481)-->node 4: (X[5033,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
5034,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5034,3] (= 3) <= 3.996037006378174)-->node 1: (X[5034,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5035,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5035,3] (= 4) > 3.996037006378174)-->node 2: (X[5035,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5036,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5036,3] (= 3) <= 3.996037006378174)-->node 1: (X[5036,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5037,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5037,3] (= 5) > 3.996037006378174)-->node 2: (X[5037,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
5038,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5038,3] (= 4) > 3.996037006378174)-->node 2: (X[5038,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5038,1] (= 3) <= 3.000603675842285)-->node 9: (X[5038,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
5039,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[5039,3] (= 5) > 3.996037006378174)-->node 2: (X[5039,1] (= 2) <= 3.9844515323638916)-->node 7: (X[5039,1] (= 2) <= 3.000603675842285)-->node 9: (X[5039,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
5040,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5040,3] (= 4) > 3.996037006378174)-->node 2: (X[5040,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5040,1] (= 3) <= 3.000603675842285)-->node 9: (X[5040,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
5041,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[5041,3] (= 2) <= 3.996037006378174)-->node 1: (X[5041,8] (= 1) > 0.9974051713943481)-->node 4: (X[5041,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
5042,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5042,3] (= 5) > 3.996037006378174)-->node 2: (X[5042,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
5043,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5043,3] (= 5) > 3.996037006378174)-->node 2: (X[5043,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5044,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[5044,3] (= 3) <= 3.996037006378174)-->node 1: (X[5044,8] (= 1) > 0.9974051713943481)-->node 4: (X[5044,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
5045,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5045,3] (= 4) > 3.996037006378174)-->node 2: (X[5045,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5046,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5046,3] (= 4) > 3.996037006378174)-->node 2: (X[5046,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5047,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[5047,3] (= 3) <= 3.996037006378174)-->node 1: (X[5047,8] (= 1) > 0.9974051713943481)-->node 4: (X[5047,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
5048,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5048,3] (= 5) > 3.996037006378174)-->node 2: (X[5048,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5049,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5049,3] (= 5) > 3.996037006378174)-->node 2: (X[5049,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5050,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[5050,3] (= 5) > 3.996037006378174)-->node 2: (X[5050,1] (= 2) <= 3.9844515323638916)-->node 7: (X[5050,1] (= 2) <= 3.000603675842285)-->node 9: (X[5050,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
5051,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5051,3] (= 5) > 3.996037006378174)-->node 2: (X[5051,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5052,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5052,3] (= 4) > 3.996037006378174)-->node 2: (X[5052,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
5053,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5053,3] (= 4) > 3.996037006378174)-->node 2: (X[5053,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5054,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5054,3] (= 4) > 3.996037006378174)-->node 2: (X[5054,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5055,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[5055,3] (= 5) > 3.996037006378174)-->node 2: (X[5055,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5055,1] (= 3) <= 3.000603675842285)-->node 9: (X[5055,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
5056,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5056,3] (= 5) > 3.996037006378174)-->node 2: (X[5056,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5057,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5057,3] (= 4) > 3.996037006378174)-->node 2: (X[5057,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5058,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5058,3] (= 4) > 3.996037006378174)-->node 2: (X[5058,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5058,1] (= 3) <= 3.000603675842285)-->node 9: (X[5058,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
5059,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[5059,3] (= 3) <= 3.996037006378174)-->node 1: (X[5059,8] (= 1) > 0.9974051713943481)-->node 4: (X[5059,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
5060,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5060,3] (= 5) > 3.996037006378174)-->node 2: (X[5060,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5060,1] (= 3) <= 3.000603675842285)-->node 9: (X[5060,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
5061,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5061,3] (= 3) <= 3.996037006378174)-->node 1: (X[5061,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5062,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5062,3] (= 4) > 3.996037006378174)-->node 2: (X[5062,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5063,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5063,3] (= 5) > 3.996037006378174)-->node 2: (X[5063,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5064,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5064,3] (= 3) <= 3.996037006378174)-->node 1: (X[5064,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5065,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5065,3] (= 3) <= 3.996037006378174)-->node 1: (X[5065,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5066,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5066,3] (= 5) > 3.996037006378174)-->node 2: (X[5066,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
5067,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[5067,3] (= 3) <= 3.996037006378174)-->node 1: (X[5067,8] (= 1) > 0.9974051713943481)-->node 4: (X[5067,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
5068,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5068,3] (= 5) > 3.996037006378174)-->node 2: (X[5068,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
5069,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5069,3] (= 5) > 3.996037006378174)-->node 2: (X[5069,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
5070,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5070,3] (= 4) > 3.996037006378174)-->node 2: (X[5070,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5071,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5071,3] (= 4) > 3.996037006378174)-->node 2: (X[5071,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5072,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5072,3] (= 4) > 3.996037006378174)-->node 2: (X[5072,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5073,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5073,3] (= 4) > 3.996037006378174)-->node 2: (X[5073,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
5074,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5074,3] (= 5) > 3.996037006378174)-->node 2: (X[5074,1] (= 2) <= 3.9844515323638916)-->node 7: (X[5074,1] (= 2) <= 3.000603675842285)-->node 9: (X[5074,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
5075,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[5075,3] (= 3) <= 3.996037006378174)-->node 1: (X[5075,8] (= 1) > 0.9974051713943481)-->node 4: (X[5075,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
5076,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[5076,3] (= 5) > 3.996037006378174)-->node 2: (X[5076,1] (= 2) <= 3.9844515323638916)-->node 7: (X[5076,1] (= 2) <= 3.000603675842285)-->node 9: (X[5076,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
5077,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[5077,3] (= 5) > 3.996037006378174)-->node 2: (X[5077,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5077,1] (= 3) <= 3.000603675842285)-->node 9: (X[5077,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
5078,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5078,3] (= 3) <= 3.996037006378174)-->node 1: (X[5078,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5079,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5079,3] (= 3) <= 3.996037006378174)-->node 1: (X[5079,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
