ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition,ReasonToManager,ReasonInExitInterview
20474,Female,Married,Post-Graduate,4,3,7,81633,2,-2,DevOps,3,5,2,5,3,4,17,3,12,3,4,VP,Yes,Direction,Strategy 
20475,Male,Divorced,Graduate,2,5,9,77938,2,-1,Testing,3,6,1,3,4,2,15,6,10,2,5,Product Owner,No,,
20476,Female,Single,Post-Graduate,3,5,9,62311,2,0,Consultancy,3,6,0,4,3,4,12,4,8,3,3,Product Manager,No,,
20477,Female,Married,Doctorate,2,3,14,57271,2,1,People Management,3,2,3,5,5,1,18,4,5,1,3,Senior Developer,Yes,Direction,Strategy 
20478,Male,Married,Graduate,1,3,9,90479,2,0,Consultancy,3,8,6,2,4,1,16,4,11,2,4,VP,Yes,Direction,Strategy 
20479,Male,Married,Post-Graduate,4,5,8,83719,2,-1,Product Management,3,6,2,4,5,1,19,5,12,2,5,VP,Yes,Direction,Strategy 
20480,Male,Married,Graduate,1,3,14,57334,2,-2,Sales,2,0,1,2,4,1,9,3,8,2,4,Senior Developer,Yes,Direction,Strategy 
20481,Female,Married,Graduate,4,3,8,62999,2,0,Training,2,4,2,1,1,3,13,7,9,4,4,Product Manager,Yes,Direction,Strategy 
20482,Male,Single,Graduate,4,3,8,90441,2,1,Sales,3,3,5,3,4,3,16,6,10,3,4,VP,Yes,Direction,Strategy 
20483,Male,Married,Post-Graduate,2,3,9,78378,2,-1,Product Management,3,7,1,5,2,1,11,6,9,3,3,Product Owner,Yes,Direction,Strategy 
20484,Male,Married,Graduate,3,3,8,78426,3,-1,Public Relations,3,9,1,4,3,4,18,3,12,3,5,VP,No,,
20485,Female,Married,Post-Graduate,3,4,6,83551,3,0,Public Relations,3,7,4,4,1,1,8,3,8,1,4,Product Owner,Yes,Direction,Strategy 
20486,Female,Single,Graduate,3,3,9,50950,2,0,DevOps,2,2,5,2,2,4,15,4,10,1,2,Product Manager,Yes,Direction,Strategy 
20487,Male,Married,Post-Graduate,1,4,6,89159,3,0,Testing,3,3,3,4,3,1,12,7,11,3,2,Product Owner,Yes,Direction,Strategy 
20488,Male,Married,Post-Graduate,3,4,12,48908,2,-2,Development,3,4,2,1,3,2,19,5,9,4,2,Product Manager,Yes,Direction,Strategy 
20489,Female,Married,Graduate,2,5,6,92067,2,1,Sales,3,4,3,3,1,1,18,5,11,2,4,VP,Yes,Direction,Strategy 
20490,Male,Married,Post-Graduate,2,4,6,82526,2,-1,Testing,3,3,4,3,2,4,11,6,10,4,4,Product Owner,No,,
20491,Female,Married,Graduate,3,4,9,77331,3,1,Testing,3,9,0,5,4,1,20,7,14,3,1,VP,Yes,Direction,Strategy 
20492,Male,Married,Graduate,1,5,7,86210,2,1,Consultancy,3,7,4,4,3,1,15,5,10,2,4,Product Owner,No,,
20493,Male,Married,Graduate,4,3,9,92359,3,0,Training,3,9,1,3,5,1,19,7,14,4,3,VP,Yes,Direction,Strategy 
20494,Male,Married,Graduate,2,4,7,88995,2,0,DevOps,3,9,5,2,4,2,16,9,11,4,4,VP,Yes,Direction,Strategy 
20495,Female,Married,Graduate,3,4,9,82763,3,-1,Consultancy,3,3,5,1,2,4,20,8,11,3,4,Product Owner,No,,
20496,Male,Married,Graduate,3,4,17,54265,2,0,Sales,3,3,1,3,1,4,17,3,5,3,1,Senior Developer,No,,
20497,Male,Married,Post-Graduate,4,4,9,79008,2,-1,Consultancy,3,3,0,5,2,3,17,4,10,4,3,Product Owner,No,,
20498,Female,Married,Graduate,4,3,6,90695,3,-2,DevOps,3,7,3,5,5,1,10,3,9,4,2,Product Owner,No,,
20499,Female,Married,Graduate,4,5,7,88821,3,0,Product Management,3,6,1,3,5,4,15,10,10,3,2,VP,Yes,Direction,Strategy 
20500,Male,Divorced,Graduate,4,4,6,86819,3,-2,Sales,3,2,2,5,2,3,12,5,10,4,3,Product Owner,Yes,Direction,Strategy 
20501,Female,Married,Post-Graduate,4,4,17,47336,2,0,People Management,2,2,2,3,5,1,11,3,5,1,1,Senior Developer,Yes,Direction,Strategy 
20502,Female,Married,Post-Graduate,2,5,9,77487,3,-1,Public Relations,3,3,1,2,4,1,13,7,9,2,4,Product Owner,Yes,Direction,Strategy 
20503,Male,Single,Graduate,2,5,17,61879,2,0,Testing,3,0,0,3,3,4,8,3,7,1,5,Senior Developer,Yes,Direction,Strategy 
20504,Female,Single,Doctorate,1,5,7,89152,2,0,Public Relations,3,5,1,4,1,2,17,5,10,3,4,VP,No,,
20505,Male,Married,Post-Graduate,3,5,8,86259,3,-2,Development,3,8,2,4,2,1,20,9,14,3,4,VP,Yes,Direction,Strategy 
20506,Male,Married,Doctorate,3,5,9,58329,2,1,Consultancy,3,6,3,5,1,1,20,3,8,1,5,Product Manager,No,,
20507,Male,Divorced,Graduate,3,3,9,79329,2,-2,Development,3,2,4,3,3,4,10,4,9,2,1,Product Owner,Yes,Direction,Strategy 
20508,Male,Married,Graduate,3,3,8,64602,2,1,People Management,3,6,3,1,3,2,8,4,8,1,1,Product Manager,Yes,Direction,Strategy 
20509,Male,Married,Post-Graduate,3,4,6,86594,2,0,Public Relations,3,4,5,2,4,1,13,7,10,3,4,Product Owner,Yes,Direction,Strategy 
20510,Male,Divorced,Post-Graduate,3,5,17,45296,2,0,Sales,3,0,2,4,1,4,14,3,5,3,2,Senior Developer,Yes,Direction,Strategy 
20511,Male,Married,Graduate,4,4,17,64518,2,-1,Sales,3,1,3,3,1,4,15,3,8,2,2,Senior Developer,Yes,Direction,Strategy 
20512,Male,Married,Graduate,2,4,9,86704,3,-1,Product Management,3,7,2,2,3,1,19,5,13,4,4,VP,No,,
20513,Female,Married,Doctorate,3,4,11,50592,2,-1,HR,3,6,5,4,3,4,12,7,9,3,4,Product Manager,No,,
20514,Male,Married,Doctorate,2,3,11,62616,2,1,Development,2,4,4,1,3,2,8,7,8,1,3,Product Manager,No,,
20515,Female,Married,Graduate,4,5,11,53231,2,-1,Public Relations,2,2,3,3,3,2,18,7,8,1,4,Product Manager,Yes,Direction,Strategy 
20516,Male,Married,Graduate,1,4,7,77355,3,1,Consultancy,3,3,0,1,2,4,12,5,11,3,4,Product Owner,No,,
20517,Female,Divorced,Graduate,1,4,16,61461,2,1,Public Relations,2,0,2,3,2,2,11,3,5,3,4,Senior Developer,No,,
20518,Male,Married,Post-Graduate,4,3,7,88005,2,1,Testing,3,9,3,3,1,4,18,9,14,4,3,VP,Yes,Direction,Strategy 
20519,Male,Married,Post-Graduate,1,3,18,56203,2,1,DevOps,2,1,1,4,3,1,19,4,7,4,2,Senior Developer,Yes,Direction,Strategy 
20520,Male,Married,Post-Graduate,2,4,8,90566,2,0,Training,3,6,1,4,3,4,12,8,11,2,5,Product Owner,No,,
20521,Male,Married,Graduate,3,3,12,57749,2,-1,Training,3,7,3,2,5,4,19,3,8,3,2,Product Manager,Yes,Direction,Strategy 
20522,Male,Divorced,Post-Graduate,4,4,6,87671,3,1,Public Relations,3,5,1,4,3,4,16,5,11,4,3,Product Owner,No,,
20523,Female,Married,Graduate,2,3,8,56123,2,-2,HR,3,4,0,4,5,2,8,7,8,1,3,Product Manager,Yes,Direction,Strategy 
20524,Female,Single,Post-Graduate,2,3,7,78792,3,-1,Training,3,5,3,3,4,3,16,4,11,4,4,Product Owner,Yes,Direction,Strategy 
20525,Male,Divorced,Graduate,1,4,17,63764,2,-1,Sales,3,1,3,1,4,2,17,4,5,1,4,Senior Developer,Yes,Direction,Strategy 
20526,Female,Married,Post-Graduate,4,5,10,46505,2,0,Public Relations,3,5,5,4,5,1,20,5,10,2,3,Product Manager,No,,
20527,Male,Married,Post-Graduate,3,5,6,78088,2,0,Training,3,4,3,5,2,2,15,5,10,3,3,Product Owner,Yes,Direction,Strategy 
20528,Female,Divorced,Post-Graduate,1,5,6,75317,3,1,Product Management,3,5,1,3,5,4,18,6,10,4,1,Product Owner,No,,
20529,Female,Married,Post-Graduate,3,5,6,93369,3,-1,DevOps,3,4,4,1,2,1,20,10,12,4,4,VP,No,,
20530,Female,Married,Graduate,3,4,6,77328,2,-1,Sales,3,8,5,1,5,2,15,11,14,4,3,VP,Yes,Direction,Strategy 
20531,Male,Married,Post-Graduate,3,3,6,85307,2,-2,Training,3,6,2,3,2,4,19,5,10,4,2,Product Owner,No,,
20532,Female,Married,Post-Graduate,1,4,8,54643,2,0,DevOps,3,7,5,3,1,2,10,3,8,2,2,Product Manager,No,,
20533,Male,Married,Graduate,2,5,6,78163,3,1,Development,3,7,3,4,5,2,11,5,9,2,2,Product Owner,Yes,Direction,Strategy 
20534,Male,Married,Post-Graduate,2,3,9,83327,3,-1,Sales,3,5,0,1,3,2,9,7,9,1,4,Product Owner,Yes,Direction,Strategy 
20535,Male,Married,Graduate,3,4,12,49490,2,-2,HR,3,1,3,4,1,4,17,4,5,1,5,Senior Developer,No,,
20536,Male,Married,Post-Graduate,4,5,8,45499,2,0,Consultancy,3,5,1,4,3,3,18,7,10,3,3,Product Manager,Yes,Direction,Strategy 
20537,Female,Married,Post-Graduate,2,3,9,93171,3,-2,Public Relations,3,7,4,5,1,3,14,7,9,2,3,Product Owner,Yes,Direction,Strategy 
20538,Female,Single,Graduate,2,3,9,90738,3,0,People Management,3,6,4,2,1,1,17,8,10,4,4,VP,Yes,Direction,Strategy 
20539,Male,Single,Graduate,2,3,6,90143,3,0,DevOps,3,7,1,1,2,4,19,3,10,4,3,Product Owner,No,,
20540,Male,Married,Post-Graduate,3,4,12,53417,2,-2,Testing,3,1,1,4,2,2,12,3,8,2,4,Senior Developer,Yes,Direction,Strategy 
20541,Male,Married,Post-Graduate,4,4,17,50900,2,1,Consultancy,2,2,0,2,3,1,9,3,6,4,1,Senior Developer,Yes,Direction,Strategy 
20542,Female,Married,Graduate,4,3,8,59231,2,1,People Management,3,4,3,1,4,1,15,6,10,3,3,Product Manager,Yes,Direction,Strategy 
20543,Female,Married,Graduate,3,3,8,52920,2,-2,DevOps,3,2,5,3,4,4,12,4,10,4,2,Product Manager,Yes,Direction,Strategy 
20544,Male,Married,Doctorate,3,5,17,53993,2,-2,Development,3,1,3,3,5,4,19,3,7,2,2,Senior Developer,Yes,Direction,Strategy 
20545,Female,Divorced,Graduate,1,4,7,90538,3,0,Public Relations,3,4,5,1,4,4,11,8,10,2,1,Product Owner,No,,
20546,Female,Single,Post-Graduate,1,4,7,77837,3,1,HR,3,4,3,2,3,3,17,6,11,2,4,Product Owner,No,,
20547,Male,Divorced,Doctorate,2,3,7,82166,3,0,HR,3,6,5,3,5,1,10,6,9,2,5,Product Owner,No,,
20548,Male,Single,Graduate,2,4,8,93644,3,-2,Sales,3,4,4,4,2,3,14,7,9,4,1,Product Owner,Yes,Direction,Strategy 
20549,Male,Married,Graduate,2,5,9,81106,2,-1,Product Management,3,3,3,3,2,1,19,3,9,3,1,Product Owner,No,,
20550,Female,Single,Graduate,4,3,7,91683,2,1,People Management,3,8,4,2,2,2,18,3,13,2,3,VP,Yes,Direction,Strategy 
20551,Male,Married,Post-Graduate,4,5,8,82627,3,1,HR,3,8,2,1,4,3,15,6,10,3,1,VP,No,,
20552,Female,Married,Graduate,4,5,7,86304,3,-2,HR,3,7,4,3,5,2,16,4,10,2,3,VP,Yes,Direction,Strategy 
20553,Female,Married,Graduate,3,3,6,85096,3,-2,Training,3,3,6,4,1,2,18,8,10,3,5,VP,Yes,Direction,Strategy 
20554,Female,Single,Graduate,3,5,14,53218,2,1,People Management,3,0,3,2,3,2,11,4,5,3,1,Senior Developer,Yes,Direction,Strategy 
20555,Male,Married,Graduate,4,4,8,87090,3,-1,Training,3,3,0,3,5,2,9,3,9,1,5,Product Owner,No,,
20556,Male,Divorced,Post-Graduate,3,5,11,45245,2,0,Consultancy,3,6,4,2,2,4,10,5,9,2,3,Product Manager,Yes,Direction,Strategy 
20557,Female,Married,Graduate,1,4,6,80192,3,0,Development,3,2,1,3,5,1,19,8,9,2,2,Product Owner,Yes,Direction,Strategy 
20558,Male,Married,Graduate,3,3,15,57891,2,-2,Public Relations,2,2,0,3,3,1,18,3,6,2,2,Senior Developer,Yes,Direction,Strategy 
20559,Male,Married,Graduate,3,4,16,45372,2,0,Product Management,2,2,2,5,2,3,15,5,7,3,2,Senior Developer,Yes,Direction,Strategy 
20560,Male,Married,Graduate,4,4,8,58381,2,-1,Consultancy,3,3,2,5,1,4,10,4,8,2,4,Product Manager,Yes,Direction,Strategy 
20561,Male,Single,Doctorate,2,5,18,46551,2,0,Consultancy,2,3,1,5,2,4,16,4,6,2,2,Senior Developer,No,,
20562,Male,Married,Graduate,4,4,7,92180,3,-1,People Management,3,8,1,2,4,4,16,4,10,3,1,VP,No,,
20563,Male,Married,Graduate,2,3,11,56561,2,-1,People Management,2,6,5,5,2,2,17,7,10,3,5,Product Manager,No,,
20564,Male,Married,Post-Graduate,1,3,9,78422,2,0,Public Relations,3,7,5,4,1,1,18,8,11,4,5,VP,Yes,Direction,Strategy 
20565,Female,Married,Doctorate,3,3,18,56223,2,1,DevOps,3,2,2,5,5,3,18,5,7,4,3,Senior Developer,No,,
20566,Male,Married,Doctorate,4,3,10,51031,2,1,Testing,3,3,1,5,2,1,15,6,9,1,5,Product Manager,Yes,Direction,Strategy 
20567,Male,Single,Graduate,4,3,7,80864,2,0,Product Management,3,7,4,4,3,2,18,7,12,4,2,VP,No,,
20568,Female,Married,Post-Graduate,2,4,8,83237,3,1,Testing,3,7,2,2,4,3,18,9,12,2,4,VP,Yes,Direction,Strategy 
20569,Male,Married,Doctorate,4,4,9,49225,2,-2,Development,2,5,0,3,4,3,9,4,8,2,3,Product Manager,Yes,Direction,Strategy 
20570,Male,Single,Post-Graduate,4,5,13,45629,2,0,People Management,2,2,0,2,4,1,8,5,6,1,5,Senior Developer,No,,
20571,Female,Married,Graduate,4,3,11,53037,2,1,Public Relations,2,7,3,1,1,2,15,5,9,1,4,Product Manager,No,,
20572,Female,Married,Post-Graduate,4,3,16,46473,2,-2,Consultancy,3,2,3,1,5,2,19,4,5,1,5,Senior Developer,No,,
20573,Female,Married,Post-Graduate,3,4,9,93770,2,0,Product Management,3,3,1,5,4,3,16,10,12,4,5,VP,Yes,Direction,Strategy 
20574,Male,Married,Graduate,4,4,8,83679,2,0,People Management,3,4,0,2,2,1,20,6,9,3,3,Product Owner,Yes,Direction,Strategy 
20575,Female,Married,Post-Graduate,2,3,10,57814,2,0,Consultancy,3,7,1,5,1,2,15,7,9,4,1,Product Manager,Yes,Direction,Strategy 
20576,Male,Married,Graduate,1,5,14,54108,2,-1,People Management,2,2,1,3,5,2,20,3,7,1,3,Senior Developer,No,,
20577,Female,Single,Graduate,3,4,6,75890,3,0,Sales,3,6,5,3,4,2,15,11,13,2,3,VP,Yes,Direction,Strategy 
20578,Female,Married,Graduate,4,3,6,87855,2,-1,Consultancy,3,3,1,1,1,3,19,6,12,3,3,VP,Yes,Direction,Strategy 
20579,Male,Single,Post-Graduate,2,4,8,93251,2,1,People Management,3,4,3,2,5,1,16,3,11,2,4,Product Owner,Yes,Direction,Strategy 
20580,Female,Married,Graduate,4,4,12,59072,2,-1,People Management,3,3,1,1,3,1,16,4,7,3,4,Senior Developer,Yes,Direction,Strategy 
20581,Female,Married,Post-Graduate,4,3,12,55601,2,0,Training,3,0,3,4,1,4,15,4,8,1,1,Senior Developer,Yes,Direction,Strategy 
20582,Female,Married,Graduate,4,4,11,58385,2,-1,Testing,2,2,5,2,4,3,14,4,10,4,2,Product Manager,Yes,Direction,Strategy 
20583,Male,Married,Graduate,3,5,7,83753,3,-1,People Management,3,7,0,1,3,4,17,4,10,4,4,Product Owner,Yes,Direction,Strategy 
20584,Male,Married,Post-Graduate,4,4,9,59952,2,1,Consultancy,2,5,3,1,4,4,13,6,9,1,1,Product Manager,Yes,Direction,Strategy 
20585,Male,Married,Post-Graduate,2,3,12,48646,2,-1,Testing,2,4,5,1,4,1,11,4,9,2,3,Product Manager,No,,
20586,Female,Single,Post-Graduate,1,3,9,94073,3,-2,Training,3,3,3,3,1,4,16,6,12,4,4,VP,Yes,Direction,Strategy 
20587,Female,Married,Graduate,2,4,9,58094,2,-2,DevOps,3,7,1,1,5,4,16,5,8,2,5,Product Manager,No,,
20588,Male,Married,Post-Graduate,4,5,9,90250,3,1,Product Management,3,2,3,1,2,1,18,5,9,2,5,Product Owner,Yes,Direction,Strategy 
20589,Male,Single,Graduate,1,3,8,81971,3,1,Development,3,3,4,4,5,1,20,10,12,2,2,VP,No,,
20590,Male,Married,Post-Graduate,3,3,13,50874,2,1,Training,2,2,0,2,2,3,9,4,5,2,3,Senior Developer,Yes,Direction,Strategy 
20591,Female,Married,Post-Graduate,1,5,9,80154,2,0,DevOps,3,3,3,3,2,2,13,5,11,3,2,Product Owner,No,,
20592,Male,Married,Graduate,3,3,6,75456,3,-1,HR,3,5,3,5,5,3,18,3,11,3,1,Product Owner,Yes,Direction,Strategy 
20593,Male,Married,Graduate,1,3,6,93515,2,0,Testing,3,9,5,1,1,1,19,8,14,3,3,VP,Yes,Direction,Strategy 
20594,Male,Married,Post-Graduate,2,4,9,84399,2,1,Sales,3,6,2,1,5,1,20,7,12,2,2,VP,Yes,Direction,Strategy 
20595,Male,Married,Graduate,2,5,12,51964,2,-1,Product Management,2,5,2,4,4,2,8,5,8,1,5,Product Manager,Yes,Direction,Strategy 
20596,Male,Single,Graduate,4,4,8,88109,2,-2,Consultancy,3,2,5,4,3,1,17,8,11,2,1,Product Owner,Yes,Direction,Strategy 
20597,Male,Married,Graduate,2,3,6,80910,3,0,Sales,3,6,1,1,3,1,12,7,9,3,5,Product Owner,Yes,Direction,Strategy 
20598,Female,Married,Graduate,4,3,7,93703,3,1,Public Relations,3,7,5,3,5,1,15,3,10,4,5,VP,Yes,Direction,Strategy 
20599,Male,Divorced,Graduate,3,3,7,88508,3,-2,Training,3,4,5,1,3,2,12,4,11,3,2,Product Owner,No,,
20600,Female,Married,Graduate,3,4,7,81959,2,1,People Management,3,2,2,3,1,1,19,3,10,4,1,Product Owner,No,,
20601,Female,Married,Post-Graduate,4,5,9,89610,3,-1,Consultancy,3,8,0,3,1,2,20,9,11,3,4,VP,Yes,Direction,Strategy 
20602,Male,Married,Post-Graduate,3,4,9,92809,3,0,People Management,3,5,4,5,5,2,19,7,11,2,5,VP,Yes,Direction,Strategy 
20603,Male,Married,Post-Graduate,2,4,8,91027,3,-1,Sales,3,5,0,2,2,1,15,6,11,4,2,Product Owner,No,,
20604,Female,Divorced,Graduate,3,3,14,55437,2,1,Product Management,2,0,1,4,4,4,8,5,7,1,4,Senior Developer,Yes,Direction,Strategy 
20605,Female,Married,Post-Graduate,3,4,18,55750,2,1,Product Management,3,1,1,4,3,4,20,4,6,2,1,Senior Developer,No,,
20606,Female,Married,Post-Graduate,1,4,9,81199,3,0,Development,3,4,5,4,4,4,20,6,10,4,3,Product Owner,No,,
20607,Female,Married,Doctorate,3,3,15,52076,2,-1,Testing,2,3,1,3,4,3,10,5,7,2,5,Senior Developer,No,,
20608,Male,Married,Doctorate,2,3,7,78833,2,0,Public Relations,3,7,6,4,2,2,20,9,12,4,5,VP,Yes,Direction,Strategy 
20609,Male,Married,Graduate,2,4,9,91444,3,1,People Management,3,6,4,4,4,4,18,6,13,2,3,VP,No,,
20610,Female,Married,Graduate,3,5,15,47524,2,-2,Consultancy,2,0,0,4,2,2,19,5,8,2,3,Senior Developer,No,,
20611,Male,Married,Post-Graduate,1,5,6,83849,3,-2,Sales,3,4,3,5,4,4,15,6,12,4,3,VP,No,,
20612,Female,Married,Post-Graduate,2,4,7,90774,3,-2,DevOps,3,4,6,1,4,2,20,5,11,3,5,VP,Yes,Direction,Strategy 
20613,Male,Married,Post-Graduate,4,3,18,45805,2,-1,Public Relations,2,0,0,4,1,1,12,5,5,2,4,Senior Developer,No,,
20614,Male,Married,Post-Graduate,3,4,6,81473,2,-1,Training,3,4,2,2,5,2,8,4,8,1,3,Product Owner,Yes,Direction,Strategy 
20615,Male,Married,Post-Graduate,2,4,8,76728,2,-2,Development,3,5,1,5,5,1,14,4,9,2,2,Product Owner,No,,
20616,Male,Married,Graduate,2,4,8,86156,2,-2,HR,3,5,3,1,3,1,17,11,12,4,3,VP,No,,
20617,Male,Divorced,Post-Graduate,1,4,10,60869,2,-1,Sales,2,7,0,3,3,1,9,6,8,3,4,Product Manager,No,,
20618,Male,Single,Graduate,2,4,8,77624,2,-2,Consultancy,3,6,1,2,2,4,15,8,13,2,1,VP,No,,
20619,Female,Married,Graduate,3,5,16,50005,2,1,Development,3,3,3,5,2,4,12,3,8,2,2,Senior Developer,Yes,Direction,Strategy 
20620,Male,Married,Post-Graduate,2,3,8,83504,2,1,Training,3,4,4,3,2,1,9,8,9,1,5,Product Owner,Yes,Direction,Strategy 
20621,Male,Single,Post-Graduate,2,5,6,86869,2,0,Training,3,4,4,4,3,3,10,7,9,4,4,Product Owner,Yes,Direction,Strategy 
20622,Male,Married,Post-Graduate,1,3,16,57959,2,-2,Consultancy,3,1,3,2,2,4,12,4,6,2,5,Senior Developer,Yes,Direction,Strategy 
20623,Male,Single,Post-Graduate,2,3,10,48034,2,0,Product Management,2,4,0,3,5,4,10,5,9,4,5,Product Manager,No,,
20624,Male,Married,Post-Graduate,3,4,7,94463,3,1,HR,3,6,2,4,3,1,10,8,9,4,2,Product Owner,Yes,Direction,Strategy 
20625,Male,Divorced,Post-Graduate,3,3,9,82025,3,0,Consultancy,3,8,3,2,4,1,16,5,11,4,5,VP,Yes,Direction,Strategy 
20626,Male,Married,Graduate,2,5,8,84614,2,0,Public Relations,3,3,4,4,5,1,16,6,14,4,5,VP,Yes,Direction,Strategy 
20627,Male,Married,Post-Graduate,2,3,8,81996,3,1,Development,3,3,4,3,1,3,15,3,9,4,3,Product Owner,Yes,Direction,Strategy 
20628,Female,Married,Graduate,2,3,18,58411,2,0,HR,3,0,2,3,3,3,20,3,5,4,4,Senior Developer,No,,
20629,Male,Married,Doctorate,2,3,13,53937,2,-1,Product Management,3,2,0,5,3,2,10,4,7,2,4,Senior Developer,No,,
20630,Male,Married,Post-Graduate,3,4,15,53030,2,-2,Public Relations,2,0,1,4,3,3,13,5,5,4,3,Senior Developer,No,,
20631,Male,Married,Graduate,3,3,10,64347,2,0,People Management,2,5,0,5,4,1,10,6,9,3,4,Product Manager,Yes,Direction,Strategy 
20632,Female,Single,Graduate,3,3,12,50956,2,1,Public Relations,3,2,1,4,1,2,19,5,8,4,1,Senior Developer,Yes,Direction,Strategy 
20633,Male,Married,Post-Graduate,2,3,11,50773,2,1,DevOps,2,5,0,2,4,2,14,6,9,1,1,Product Manager,Yes,Direction,Strategy 
20634,Male,Single,Doctorate,1,5,7,94177,3,-1,Testing,3,7,3,3,4,2,20,6,13,2,4,VP,No,,
20635,Male,Married,Post-Graduate,3,3,12,55493,2,-2,DevOps,2,4,0,3,1,2,9,3,8,1,4,Product Manager,Yes,Direction,Strategy 
20636,Male,Single,Graduate,3,4,9,75400,2,-1,HR,3,6,4,2,4,4,20,11,13,3,5,VP,Yes,Direction,Strategy 
20637,Male,Single,Graduate,4,3,14,49457,2,0,Public Relations,3,2,2,3,5,2,18,5,8,1,2,Senior Developer,Yes,Direction,Strategy 
20638,Male,Married,Graduate,4,3,10,46207,2,0,Sales,3,6,3,3,5,2,13,6,8,1,1,Product Manager,Yes,Direction,Strategy 
20639,Male,Married,Graduate,4,3,6,75862,2,-2,Testing,3,6,6,3,2,2,20,10,13,2,2,VP,Yes,Direction,Strategy 
20640,Male,Married,Graduate,3,3,17,62029,2,-2,Testing,3,2,2,5,4,2,20,3,7,4,5,Senior Developer,Yes,Direction,Strategy 
20641,Male,Married,Post-Graduate,2,4,12,54373,2,1,Product Management,2,0,0,3,4,4,10,5,6,4,4,Senior Developer,No,,
20642,Male,Divorced,Post-Graduate,2,3,7,87922,3,-2,Product Management,3,5,1,3,1,3,8,8,8,1,5,Product Owner,No,,
20643,Male,Single,Post-Graduate,4,4,16,55024,2,1,HR,2,1,2,2,5,2,20,5,5,1,4,Senior Developer,Yes,Direction,Strategy 
20644,Female,Married,Post-Graduate,3,3,12,59345,2,0,DevOps,2,0,0,4,4,2,10,4,8,3,3,Senior Developer,Yes,Direction,Strategy 
20645,Male,Single,Graduate,3,4,13,56819,2,0,Training,3,2,2,3,5,4,19,3,8,4,3,Senior Developer,No,,
20646,Male,Married,Graduate,2,3,12,54529,2,0,Public Relations,3,0,3,5,2,1,20,4,7,1,3,Senior Developer,Yes,Direction,Strategy 
20647,Male,Married,Doctorate,2,5,13,61205,2,1,HR,3,0,0,2,3,2,13,3,6,4,1,Senior Developer,Yes,Direction,Strategy 
20648,Male,Married,Post-Graduate,1,5,6,75931,3,-1,DevOps,3,7,2,3,4,1,8,4,8,1,2,Product Owner,No,,
20649,Male,Married,Graduate,1,5,11,50773,2,-1,Sales,2,7,4,4,3,1,19,7,10,1,3,Product Manager,Yes,Direction,Strategy 
20650,Female,Divorced,Graduate,4,4,9,87160,3,-1,HR,3,6,4,1,5,2,19,3,11,4,4,Product Owner,No,,
20651,Male,Married,Graduate,4,3,14,46283,2,0,Public Relations,2,0,1,5,1,4,12,3,5,3,5,Senior Developer,Yes,Direction,Strategy 
20652,Female,Married,Graduate,2,3,8,87157,2,1,Sales,3,2,4,1,4,4,9,7,9,1,5,Product Owner,Yes,Direction,Strategy 
20653,Male,Married,Graduate,1,4,14,47785,2,-1,Development,2,2,2,5,5,4,16,5,5,3,3,Senior Developer,Yes,Direction,Strategy 
20654,Male,Married,Graduate,4,5,9,87052,2,1,Consultancy,3,8,2,2,4,4,18,7,10,2,3,VP,Yes,Direction,Strategy 
20655,Male,Married,Graduate,3,4,11,63211,2,0,Training,2,6,5,2,1,2,16,6,9,4,2,Product Manager,No,,
20656,Male,Divorced,Graduate,3,5,12,49548,2,-2,Public Relations,3,4,5,2,3,1,19,4,10,4,2,Product Manager,Yes,Direction,Strategy 
20657,Female,Married,Post-Graduate,2,3,9,47130,2,0,Product Management,3,2,5,1,2,1,12,7,9,2,3,Product Manager,Yes,Direction,Strategy 
20658,Male,Married,Graduate,4,5,8,88911,3,-2,Consultancy,3,9,5,4,4,1,16,6,11,3,4,VP,Yes,Direction,Strategy 
20659,Male,Married,Graduate,1,3,12,58201,2,-2,Training,2,3,4,5,3,2,9,3,8,2,1,Product Manager,No,,
20660,Female,Married,Post-Graduate,2,3,8,80824,2,-2,Training,3,7,0,3,5,4,16,3,13,2,4,VP,Yes,Direction,Strategy 
20661,Female,Married,Post-Graduate,3,4,9,81982,3,1,HR,3,5,3,4,5,3,14,4,9,3,4,Product Owner,No,,
20662,Male,Married,Post-Graduate,4,4,10,61711,2,-2,HR,2,4,5,3,4,1,15,3,10,3,4,Product Manager,Yes,Direction,Strategy 
20663,Female,Married,Post-Graduate,4,3,9,81338,3,1,HR,3,6,3,3,5,4,17,9,10,4,4,VP,Yes,Direction,Strategy 
20664,Male,Married,Post-Graduate,4,4,7,91441,3,0,Public Relations,3,8,6,5,1,4,19,7,10,3,3,VP,No,,
20665,Female,Single,Doctorate,3,5,11,59041,2,-2,People Management,2,6,2,1,4,1,15,3,9,1,2,Product Manager,No,,
20666,Male,Divorced,Graduate,2,3,10,56964,2,-1,Public Relations,3,5,2,2,4,1,18,6,10,3,2,Product Manager,No,,
20667,Female,Married,Post-Graduate,4,5,6,94730,3,-2,DevOps,3,6,5,5,5,4,10,7,9,4,2,Product Owner,No,,
